Pollutant: Precipitation (PREC)
Daily sums
Unit: mm
Source: NABEL/MeteoSchweiz
The measured values for the current year are preliminary and not yet definitively verified.
Date/time;Bern-Bollwerk;Lausanne-César-Roux;Lugano-Università;Zürich-Kaserne;Basel-Binningen;Dübendorf-Empa;Härkingen-A1;Sion-Aéroport-A9;Magadino-Cadenazzo;Payerne;Tänikon;Beromünster;Rigi-Seebodenalp;Jungfraujoch
27.06.2020;3.1;0.5;0.0;1.2;2.6;1.8;1.1;0.0;0.0;0.7;0.8;4.3;3.1;
28.06.2020;13.8;7.4;0.0;8.8;7.7;10.1;8.5;2.3;0.0;23.0;10.6;18.1;32.2;
29.06.2020;15.8;10.3;0.0;20.9;1.0;20.2;9.6;4.9;0.0;11.5;17.6;19.6;33.1;
30.06.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
01.07.2020;7.1;0.7;0.9;9.6;0.0;5.7;0.4;1.8;1.1;0.0;0.0;13.5;7.4;
02.07.2020;0.4;0.2;5.5;0.3;0.5;0.0;1.1;0.1;1.7;1.1;4.1;7.7;46.3;
03.07.2020;0.1;0.0;15.5;0.5;0.0;0.6;0.0;0.3;0.1;0.0;0.6;1.0;12.0;
04.07.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;
05.07.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
06.07.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
07.07.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
08.07.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
09.07.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
10.07.2020;23.6;10.4;2.4;9.6;0.0;9.3;6.5;0.1;0.9;41.7;10.0;8.7;23.6;
11.07.2020;18.1;7.3;0.1;11.9;0.0;15.5;1.8;6.3;0.5;8.8;17.6;17.7;30.0;
12.07.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
13.07.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;2.4;0.0;0.0;0.0;0.0;
14.07.2020;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;10.2;0.0;0.0;0.0;0.0;
15.07.2020;0.7;0.0;0.0;5.8;1.1;4.3;3.3;0.0;0.5;0.5;4.5;3.7;2.9;
16.07.2020;0.6;0.5;0.0;7.4;0.6;10.4;4.9;0.0;0.0;0.8;12.1;16.2;10.4;
