Pollutant: Precipitation (PREC)
Daily sums
Unit: mm
Source: NABEL/MeteoSchweiz
Date/time;Bern-Bollwerk;Lausanne-César-Roux;Lugano-Università;Zürich-Kaserne;Basel-Binningen;Dübendorf-Empa;Härkingen-A1;Sion-Aéroport-A9;Magadino-Cadenazzo;Payerne;Tänikon;Beromünster;Rigi-Seebodenalp;Jungfraujoch
18.04.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19.04.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20.04.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21.04.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
22.04.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23.04.2018;0.2;0.0;0.1;0.2;0.2;0.6;0.1;0.0;0.1;0.4;3.9;0.5;14.7;
24.04.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25.04.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26.04.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27.04.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.5;0.0;0.0;0.0;0.0;
28.04.2018;;0.0;0.0;0.0;4.8;0.0;0.0;0.0;3.5;0.0;0.0;0.0;0.0;
29.04.2018;0.0;2.8;44.9;0.0;0.0;0.0;0.0;8.2;25.6;0.0;0.0;0.0;0.0;
30.04.2018;3.5;3.0;3.2;3.0;1.5;2.1;3.4;3.9;8.5;2.1;1.7;4.7;3.4;
01.05.2018;2.4;0.4;3.3;2.9;0.3;1.6;3.0;1.5;1.8;0.2;0.1;4.4;1.6;
